fold,fixture_id,actual,cat_prediction,cat_p_home,cat_p_draw,cat_p_away,hybrid_prediction,hybrid_p_home,hybrid_p_draw,hybrid_p_away,cat_correct,hybrid_correct,changed
Fold 3,969,D,H,0.3882469632720299,0.2750633755319906,0.3366896611959795,H,0.3930735220623939,0.2697921680050037,0.3371343099326024,False,False,False
Fold 3,970,D,A,0.1894558202534373,0.2339839172202454,0.5765602625263173,A,0.1932226642945045,0.230223525301468,0.5765538104040274,False,False,False
Fold 3,971,D,A,0.1779003267985922,0.3452828074410993,0.4768168657603085,A,0.2100045480039276,0.3177722805509138,0.4722231714451586,False,False,False
Fold 3,972,A,A,0.3654142880662341,0.2587633525576371,0.3758223593761286,A,0.337361964232945,0.2614844373895036,0.4011535983775513,True,True,False
Fold 3,651,D,H,0.4422835794772804,0.3129168444955978,0.2447995760271217,H,0.4521884247542939,0.2981962063865069,0.249615368859199,False,False,False
Fold 3,652,H,A,0.2916356828890769,0.2890960158893993,0.4192683012215236,A,0.2976427894679384,0.2816549246860383,0.4207022858460233,False,False,False
Fold 3,1709,H,H,0.5799949529423449,0.2349778439116664,0.1850272031459885,H,0.534105534011461,0.2445545181604012,0.2213399478281378,True,True,False
Fold 3,281,H,A,0.2247540046564793,0.2907037242384515,0.4845422711050691,A,0.2339966636487833,0.2762428615136721,0.4897604748375446,False,False,False
Fold 3,1340,A,A,0.1407105023830218,0.2278904072069557,0.6313990904100225,A,0.1622508352714926,0.2321419884399193,0.605607176288588,True,True,False
Fold 3,653,A,H,0.6065065393824927,0.258975163109379,0.1345182975081282,H,0.5466694859398394,0.2609742343396702,0.1923562797204904,False,False,False
Fold 3,973,H,H,0.677941947145183,0.1670904171417626,0.1549676357130544,H,0.6009435809271007,0.1918973747045691,0.2071590443683302,True,True,False
Fold 3,1710,A,A,0.2203758281838794,0.2016265132275689,0.5779976585885517,A,0.2465623166497532,0.2206119361242018,0.5328257472260449,True,True,False
Fold 3,282,H,A,0.2188327101225488,0.1799135399465548,0.6012537499308964,A,0.239653772285824,0.2016705649155851,0.5586756627985908,False,False,False
Fold 3,1341,H,H,0.7678616194397562,0.1080966424578575,0.1240417381023863,H,0.7151090217027881,0.1443060974068696,0.1405848808903422,True,True,False
Fold 3,1711,A,A,0.140611639309808,0.1958143630105821,0.6635739976796098,A,0.1193136614794853,0.1737678313601071,0.7069185071604075,True,True,False
Fold 3,283,A,A,0.1625495288131601,0.1693604702271585,0.6680900009596814,A,0.1816905904023557,0.1830040123269439,0.6353053972707003,True,True,False
Fold 3,1342,A,A,0.1126768824021649,0.2096556546999757,0.6776674628978594,A,0.1483206000382164,0.2209328235236378,0.6307465764381458,True,True,False
Fold 3,1712,H,H,0.5427655788860002,0.2119762925469381,0.2452581285670617,H,0.5166164301654851,0.2252574344063305,0.2581261354281843,True,True,False
Fold 3,284,A,H,0.393903030970806,0.3001410557449432,0.3059559132842508,H,0.3886280396593878,0.2923635233901834,0.3190084369504287,False,False,False
Fold 3,654,D,A,0.3147536823539711,0.2314115255452741,0.4538347921007548,A,0.3237532056050871,0.241090984706577,0.4351558096883359,False,False,False
Fold 3,655,D,H,0.3892109361959094,0.2338166700650167,0.3769723937390737,A,0.3649815600200043,0.2349441201245016,0.4000743198554941,False,False,True
Fold 3,656,H,H,0.4224860994894039,0.2972911676946383,0.2802227328159578,H,0.4254325570895793,0.2872740643884257,0.2872933785219949,True,True,False
Fold 3,1343,A,A,0.2215318431672301,0.3188552814010426,0.4596128754317272,A,0.1953880132734545,0.2822680815994043,0.5223439051271412,True,True,False
Fold 3,974,A,H,0.4720232675195613,0.3047430602121619,0.2232336722682766,H,0.4465259283089998,0.2982710382866317,0.2552030334043684,False,False,False
Fold 3,1713,D,H,0.4481218282804768,0.339556360607893,0.2123218111116301,H,0.4482257212249759,0.3167747131346723,0.2349995656403516,False,False,False
Fold 3,285,A,H,0.4340872445178459,0.3373922406320745,0.2285205148500795,H,0.4717167356208834,0.3022515629825374,0.2260317013965791,False,False,False
Fold 3,286,H,H,0.5780831981942975,0.2683924604142393,0.1535243413914631,H,0.5781587261274457,0.2563885131352711,0.1654527607372831,True,True,False
Fold 3,287,A,H,0.499850880841642,0.2246457136281424,0.2755034055302156,H,0.4720008786727323,0.237658729024545,0.2903403923027225,False,False,False
Fold 3,657,H,A,0.3065205786601271,0.2526867347095212,0.4407926866303517,A,0.2906037947441179,0.2507886668967534,0.4586075383591287,False,False,False
Fold 3,975,D,A,0.2109429517214094,0.3427012373299626,0.4463558109486277,A,0.2252385681140374,0.310223494653858,0.4645379372321046,False,False,False
Fold 3,1344,H,H,0.5873150509798591,0.3052604857144936,0.1074244633056471,H,0.5528327495448921,0.2919684392143397,0.155198811240768,True,True,False
Fold 3,1714,A,A,0.2485405899579539,0.2203415101222241,0.5311178999198218,A,0.2610785577298172,0.2386661180928885,0.5002553241772943,True,True,False
Fold 3,976,D,A,0.3272846009897054,0.311675112146802,0.3610402868634925,A,0.3447835700569152,0.2934153858550257,0.3618010440880592,False,False,False
Fold 3,288,D,H,0.4219237849737095,0.2745567452027733,0.3035194698235171,H,0.4080632222714917,0.2709028253090532,0.3210339524194551,False,False,False
Fold 3,1345,D,D,0.3878786833356064,0.388261431309627,0.2238598853547665,H,0.4037854761901721,0.3487993705543933,0.2474151532554346,True,False,True
Fold 3,1715,D,A,0.2412430465177726,0.1827840643792916,0.5759728891029358,A,0.2554101229614532,0.2080798285869323,0.5365100484516143,False,False,False
Fold 3,1346,A,A,0.256932308261515,0.2484497329887246,0.4946179587497603,A,0.2670665375559988,0.2559385094516362,0.4769949529923649,True,True,False
Fold 3,658,D,H,0.3862215606402529,0.3023363515657718,0.3114420877939752,H,0.3748443686535963,0.2860310619684961,0.3391245693779075,False,False,False
Fold 3,1716,H,H,0.4421685060297281,0.2008396495446833,0.3569918444255885,H,0.4201276975872683,0.2207692172037395,0.3591030852089921,True,True,False
Fold 3,977,D,A,0.3008658700157529,0.278784307291347,0.4203498226929,A,0.3332009116766756,0.2739146733190139,0.3928844150043105,False,False,False
Fold 3,1347,H,A,0.3434463414784288,0.3052477379398724,0.3513059205816988,A,0.34543652940602,0.2940256520379825,0.3605378185559974,False,False,False
Fold 3,1717,A,A,0.3631094235786151,0.2128245194085145,0.4240660570128702,A,0.3668794747429036,0.2281905831693523,0.4049299420877441,True,True,False
Fold 3,1718,H,H,0.5684866367079796,0.2693066541071907,0.1622067091848298,H,0.4990658121087922,0.2715621941707273,0.2293719937204804,True,True,False
Fold 3,1348,H,H,0.7049901870442576,0.1825925606330245,0.1124172523227177,H,0.612894256011041,0.2130298324176645,0.1740759115712943,True,True,False
Fold 3,978,D,H,0.4936132708426732,0.2215619737148212,0.2848247554425055,H,0.4508927565836975,0.2345722128266839,0.3145350305896184,False,False,False
Fold 3,979,A,A,0.2702200738555873,0.2350391110437247,0.494740815100688,A,0.2746555699518329,0.2389785930822351,0.486365836965932,True,True,False
Fold 3,980,A,A,0.3304662810686753,0.3071537259494827,0.3623799929818418,A,0.3511704032677319,0.2956155052470666,0.3532140914852015,True,True,False
Fold 3,981,A,A,0.2774712157968363,0.2809190206104561,0.4416097635927075,A,0.2874107308144175,0.2738349165719622,0.4387543526136203,True,True,False
Fold 3,659,A,H,0.5162453787795216,0.2451053172886933,0.2386493039317851,H,0.4841794154585019,0.2519051839218197,0.2639154006196783,False,False,False
Fold 3,660,A,H,0.4742615425224257,0.2892763195761886,0.2364621379013855,H,0.4483778018214187,0.2811902295906999,0.2704319685878814,False,False,False
Fold 3,661,D,A,0.1288934120821655,0.1527163765830693,0.7183902113347651,A,0.1300571281577818,0.162374228104123,0.7075686437380951,False,False,False
Fold 3,662,A,A,0.169737486011512,0.2070219395676132,0.6232405744208747,A,0.1727400519241143,0.2073656887739637,0.6198942593019219,True,True,False
Fold 3,1719,H,H,0.5740640249224913,0.2486716506044661,0.1772643244730425,H,0.5278133630432236,0.2545637970452105,0.2176228399115659,True,True,False
Fold 3,1349,D,H,0.4272259300685143,0.2632193097070817,0.3095547602244039,H,0.4053045485031992,0.2636566508583137,0.331038800638487,False,False,False
Fold 3,663,A,A,0.2499367147548394,0.2044197834549111,0.5456435017902495,A,0.2729619665804554,0.2245463294961625,0.5024917039233819,True,True,False
Fold 3,982,H,H,0.814379649395473,0.1095496115999464,0.0760707390045804,H,0.7398459727541221,0.1411997433228828,0.1189542839229951,True,True,False
Fold 3,1720,A,A,0.2864581001386442,0.2606940065529133,0.4528478933084425,A,0.2809703924954215,0.2588312089700906,0.4601983985344879,True,True,False
Fold 3,1721,H,H,0.5668430441082463,0.2708589808493746,0.1622979750423792,H,0.5600812999641922,0.2639099091996426,0.1760087908361651,True,True,False
Fold 3,1350,H,A,0.2087241659155648,0.2974875152563559,0.4937883188280792,A,0.2294094958600095,0.2904073626836859,0.4801831414563046,False,False,False
Fold 3,289,H,A,0.1308352978490448,0.3056421277428968,0.5635225744080583,A,0.1516120199714788,0.2869173593366815,0.5614706206918396,False,False,False
Fold 3,290,A,A,0.1619550019683591,0.143477841261307,0.6945671567703339,A,0.1424063131913694,0.1470170638343593,0.7105766229742713,True,True,False
Fold 3,291,H,A,0.3359475062670369,0.2125661252242064,0.4514863685087565,A,0.353186969133538,0.2248150419392797,0.4219979889271823,False,False,False
Fold 3,292,A,A,0.3488395972954791,0.2359550774231872,0.4152053252813337,A,0.3573241759043869,0.2516498224019536,0.3910260016936595,True,True,False
Fold 3,293,H,H,0.4385536251548446,0.1978472348170226,0.3635991400281329,H,0.3941195352307595,0.2127515887690378,0.3931288760002027,True,True,False
Fold 3,294,D,A,0.2480416164205385,0.1912472755470561,0.5607111080324053,A,0.2875418063552633,0.211896172188072,0.5005620214566646,False,False,False
Fold 3,295,H,H,0.4009169265012573,0.1992148604415169,0.3998682130572257,A,0.389015726223703,0.2171961134184068,0.3937881603578901,True,False,True
Fold 3,296,D,H,0.4126769473280573,0.2582223474823215,0.3291007051896211,H,0.4196612882890385,0.2577342551913047,0.3226044565196568,False,False,False
Fold 3,297,A,A,0.2267719105502577,0.1631227718402013,0.6101053176095409,A,0.2305440566799728,0.1792563716194703,0.5901995717005569,True,True,False
Fold 3,1722,H,H,0.5653748979957925,0.2864846578813624,0.148140444122845,H,0.5480565982244716,0.2743955042415799,0.1775478975339484,True,True,False
Fold 3,1351,A,H,0.6265793076476585,0.2132150937177436,0.1602055986345978,H,0.5935966849474729,0.2256237622542737,0.1807795527982534,False,False,False
Fold 3,664,H,H,0.3895179374037167,0.2832706295655664,0.3272114330307168,H,0.4317448960250222,0.268524805687051,0.2997302982879268,True,True,False
Fold 3,1723,H,A,0.2372037509464081,0.2211022730292302,0.5416939760243615,A,0.2479900878367317,0.2353943152431322,0.5166155969201361,False,False,False
Fold 3,1352,D,D,0.3687202722575775,0.4131046691739727,0.2181750585684496,D,0.3646697494500499,0.3768912735907576,0.2584389769591925,True,True,False
Fold 3,665,A,H,0.46822836735023,0.2269285347937372,0.3048430978560327,H,0.4398559514595564,0.2405487080697578,0.3195953404706858,False,False,False
Fold 3,666,A,H,0.3945398213844527,0.2152205848462364,0.3902395937693109,H,0.3998071327446932,0.2259886862602551,0.3742041809950516,False,False,False
Fold 3,667,D,H,0.4941217467016496,0.3393066487721479,0.1665716045262025,H,0.5194738221187154,0.3089199144716574,0.1716062634096271,False,False,False
Fold 3,983,A,H,0.44099336325299,0.3495030236923329,0.209503613054677,H,0.417243581052953,0.3240333234078403,0.2587230955392066,False,False,False
Fold 3,1724,H,H,0.6463799615289856,0.1751550125811141,0.1784650258899002,H,0.6020328312150567,0.1920775486301379,0.2058896201548053,True,True,False
Fold 3,668,D,H,0.5259814429841629,0.2402411120285447,0.2337774449872922,H,0.5066638379133824,0.2424795545153563,0.2508566075712612,False,False,False
Fold 3,984,D,H,0.4998257978946322,0.29430943465243,0.2058647674529376,H,0.4882913391676277,0.2828195238399036,0.2288891369924686,False,False,False
Fold 3,1353,A,A,0.2842562315157892,0.2750326446493651,0.4407111238348455,A,0.2929945646208284,0.2727765335305904,0.4342289018485811,True,True,False
Fold 3,1725,H,H,0.4926520714445525,0.3555462323439894,0.1518016962114578,H,0.4909464230730745,0.3258336268991518,0.1832199500277735,True,True,False
Fold 3,985,H,H,0.5096118746375692,0.1656130002264062,0.3247751251360246,H,0.4726020023524772,0.1937128822759635,0.3336851153715592,True,True,False
Fold 3,1354,D,H,0.617922673924237,0.2555052927556144,0.1265720333201484,H,0.5866128382298142,0.2572791157118521,0.1561080460583337,False,False,False
Fold 3,1726,D,H,0.6802427766388969,0.208850303118508,0.1109069202425951,H,0.6155129791335854,0.2228054058788985,0.161681614987516,False,False,False
Fold 3,1355,H,A,0.214763637025548,0.2783030700781186,0.5069332928963333,A,0.2375893997213859,0.280530877641753,0.4818797226368611,False,False,False
Fold 3,1356,H,A,0.2384281416460033,0.3617248126195068,0.3998470457344898,A,0.2709239381696668,0.3364090237321111,0.3926670380982219,False,False,False
Fold 3,1727,A,A,0.2342456949798677,0.1590315249250508,0.6067227800950816,A,0.2451969853471457,0.1853426576827007,0.5694603569701536,True,True,False
Fold 3,1728,A,A,0.2157214936173862,0.1962269451328655,0.5880515612497482,A,0.239078032880214,0.2168681032943059,0.54405386382548,True,True,False
Fold 3,1729,H,A,0.3329050808214039,0.2951179689313478,0.3719769502472482,A,0.346820002592268,0.2895784546118362,0.3636015427958957,False,False,False
Fold 3,1730,H,H,0.5869725845546342,0.2767474106396096,0.1362800048057561,H,0.5614264881360411,0.2694418171102026,0.1691316947537561,True,True,False
Fold 3,1731,H,A,0.2223500002128182,0.2897348402235211,0.4879151595636607,A,0.241691841941382,0.2869307298371874,0.4713774282214306,False,False,False
Fold 3,1732,H,H,0.7132523726523073,0.164242904216696,0.1225047231309966,H,0.6586659243891712,0.1873660970796687,0.15396797853116,True,True,False
Fold 3,1733,H,A,0.3026984482370628,0.2523715622530805,0.4449299895098567,A,0.2948079522850764,0.254150799674782,0.4510412480401415,False,False,False
Fold 3,1734,D,A,0.3016909131506973,0.1955167041789536,0.5027923826703492,A,0.2878503043611983,0.2138727431871362,0.4982769524516655,False,False,False
Fold 3,1735,A,A,0.2353500131098168,0.2697590849005313,0.4948909019896519,A,0.2203281843165562,0.2567846169498335,0.5228871987336102,True,True,False
Fold 3,1736,A,A,0.2155894573004467,0.3092489942796219,0.4751615484199313,A,0.2476533881272862,0.2952636366635385,0.4570829752091752,True,True,False
Fold 3,669,H,H,0.6077198239026299,0.2134753025175209,0.1788048735798491,H,0.5713060259891736,0.223718351052419,0.2049756229584074,True,True,False
Fold 3,670,H,H,0.5806340107624599,0.2560944851845857,0.1632715040529543,H,0.5434024679819309,0.2595603113711616,0.1970372206469075,True,True,False
Fold 3,986,A,H,0.3732703730667975,0.3225241873011963,0.3042054396320061,H,0.356590885929291,0.3020318558216103,0.3413772582490986,False,False,False
Fold 3,987,A,H,0.4204222614994825,0.2661148863857669,0.3134628521147506,H,0.4243723951932994,0.2581963075999506,0.31743129720675,False,False,False
Fold 3,988,D,A,0.2569937364230732,0.2540448745637629,0.4889613890131639,A,0.2687435273645593,0.2513360337409072,0.4799204388945335,False,False,False
Fold 3,989,H,H,0.5919606967942613,0.2565006356285169,0.1515386675772218,H,0.561004209262832,0.2537755821966219,0.1852202085405461,True,True,False
Fold 3,990,A,A,0.1823133591008245,0.1910145810210102,0.6266720598781653,A,0.169496197548617,0.1895604735899599,0.640943328861423,True,True,False
Fold 3,991,A,A,0.3235235083752613,0.3097325147018975,0.3667439769228412,A,0.3452671471862618,0.3003672271420614,0.3543656256716768,True,True,False
Fold 3,992,A,H,0.4105151131225326,0.2833419412686915,0.3061429456087758,H,0.3901032353127929,0.275104150181955,0.334792614505252,False,False,False
Fold 3,993,A,A,0.2334855812319568,0.2657535770605402,0.5007608417075029,A,0.2432525427882048,0.2622748184294363,0.4944726387823587,True,True,False
Fold 3,994,A,H,0.4275756797319734,0.3127987247379216,0.259625595530105,H,0.4111503263667606,0.304414887830172,0.2844347858030673,False,False,False
Fold 3,1357,A,A,0.1978600429070276,0.2844866577914003,0.5176532993015721,A,0.1989832854477202,0.2715474489622804,0.5294692655899994,True,True,False
Fold 3,298,H,H,0.5454261066645253,0.2708017733055167,0.183772120029958,H,0.5255930654154954,0.2703560473159262,0.2040508872685782,True,True,False
Fold 3,299,H,H,0.789460005660272,0.0988501839552155,0.1116898103845123,H,0.7151239951828067,0.137586055953821,0.1472899488633722,True,True,False
Fold 3,300,H,H,0.5548544209719841,0.2158753160926323,0.2292702629353835,H,0.5199862736783685,0.2269138431262746,0.2530998831953568,True,True,False
Fold 3,301,H,H,0.4982078669884138,0.3394651244021052,0.162327008609481,H,0.488430163895232,0.3197663390733232,0.1918034970314449,True,True,False
Fold 3,302,H,H,0.4296041389710982,0.2606968397760529,0.3096990212528487,H,0.4193803306050721,0.2603281962505222,0.3202914731444056,True,True,False
Fold 3,303,H,H,0.8524369713932938,0.0713902686443575,0.0761727599623486,H,0.7672988757334924,0.1158228475781586,0.1168782766883488,True,True,False
Fold 3,304,A,H,0.5831701600295982,0.2945953244584756,0.1222345155119262,H,0.5704768697718867,0.2783683845029958,0.1511547457251174,False,False,False
Fold 3,305,H,A,0.2789655121250277,0.3480197336483602,0.373014754226612,A,0.2702651613988004,0.3171549879235551,0.4125798506776445,False,False,False
Fold 3,306,A,H,0.4095633960617963,0.2710920712980674,0.3193445326401362,H,0.3699481383770112,0.2614980923855953,0.3685537692373934,False,False,False
Fold 3,671,H,H,0.5064051779680688,0.281436988379346,0.2121578336525852,H,0.5119779038148242,0.2725648279967753,0.2154572681884005,True,True,False
Fold 3,672,A,H,0.406428226093895,0.306036997276747,0.2875347766293579,H,0.3625250262327108,0.2893123850601877,0.3481625887071015,False,False,False
Fold 3,673,H,A,0.254730833334622,0.3272486661629599,0.4180205005024181,A,0.2655492164067046,0.3106887059543278,0.4237620776389675,False,False,False
Fold 3,674,A,H,0.4552566953096237,0.2400874941516453,0.304655810538731,H,0.4452540683817601,0.2475766649246143,0.3071692666936256,False,False,False
Fold 3,675,H,H,0.3971687275812258,0.3098446889096234,0.2929865835091506,H,0.3866509639131059,0.2966075258567225,0.3167415102301716,True,True,False
Fold 3,1737,A,H,0.826303313704484,0.0939639041442031,0.0797327821513128,H,0.7331478750009326,0.1345525278037602,0.1322995971953071,False,False,False
Fold 3,1738,H,A,0.2985572289404602,0.2321793462437147,0.4692634248158251,A,0.3198877293398338,0.2408999253647514,0.4392123452954147,False,False,False
Fold 3,1739,A,D,0.2809845157813956,0.4380683496658574,0.2809471345527468,D,0.2892587182253307,0.3885525433765272,0.322188738398142,False,False,False
Fold 3,1740,A,H,0.3959662802633165,0.3423100323719699,0.2617236873647136,H,0.3879195017243462,0.3197120792494339,0.2923684190262198,False,False,False
Fold 3,1741,A,A,0.2160210703293485,0.1718244989048514,0.6121544307658,A,0.2279154387742571,0.1969578217744239,0.5751267394513189,True,True,False
Fold 3,1742,A,H,0.4739742527520691,0.2914825693228751,0.2345431779250556,H,0.4600466926555432,0.2828017017668672,0.2571516055775896,False,False,False
Fold 3,1743,H,H,0.4105826696972774,0.2147583640281949,0.3746589662745276,H,0.3868432128661561,0.2323522613283671,0.3808045258054769,True,True,False
Fold 3,1744,A,A,0.2253912048499817,0.1876559402063207,0.5869528549436976,A,0.2197551032345368,0.2010379440201558,0.5792069527453074,True,True,False
Fold 3,1745,H,H,0.4173936626020968,0.2971345429338404,0.2854717944640628,H,0.3960227098304555,0.2908940545508103,0.3130832356187342,True,True,False
Fold 3,1746,A,H,0.3812889497712973,0.3700873699626522,0.2486236802660504,H,0.3793603599451326,0.342803599667498,0.2778360403873692,False,False,False
Fold 3,1358,H,A,0.3505490397466994,0.2565353892584424,0.3929155709948581,A,0.3585043348510893,0.2635792729251137,0.3779163922237968,False,False,False
Fold 3,1359,H,H,0.5281397053424908,0.2912312082734168,0.1806290863840924,H,0.5027769234611408,0.2845874639006561,0.2126356126382031,True,True,False
Fold 3,1360,H,H,0.3872613398250642,0.3164603989440427,0.2962782612308931,H,0.378462401243539,0.3057528397185689,0.315784759037892,True,True,False
Fold 3,1361,H,H,0.3723455215705221,0.2803028040665996,0.3473516743628783,H,0.3732397401978081,0.2785875593582951,0.3481727004438968,True,True,False
Fold 3,1362,D,A,0.1557635877372945,0.2001296119626296,0.6441068003000759,A,0.1730440892761423,0.2180168875957567,0.6089390231281009,False,False,False
Fold 3,1363,D,H,0.5268228724915847,0.2957179506677249,0.1774591768406904,H,0.4964498316851373,0.2842158897482598,0.2193342785666027,False,False,False
Fold 3,1364,D,A,0.1845636409699692,0.2555069525347666,0.5599294064952642,A,0.2058423023647553,0.2575813955792596,0.536576302055985,False,False,False
Fold 3,1365,H,A,0.2749374908890223,0.3319890504700035,0.3930734586409741,A,0.2778833223300731,0.3127044972212884,0.4094121804486383,False,False,False
Fold 3,1366,A,A,0.3703424805858838,0.2543788900143763,0.3752786293997397,A,0.3565119866686825,0.2594462781796693,0.384041735151648,True,True,False
Fold 3,676,H,A,0.2604239606426759,0.2387590164201619,0.5008170229371621,A,0.2582078495547616,0.2368920695610213,0.504900080884217,False,False,False
Fold 3,677,H,H,0.6517877917713565,0.2379766130939831,0.1102355951346603,H,0.5878412092744726,0.2432746793672405,0.1688841113582869,True,True,False
Fold 3,678,H,A,0.2833586164296822,0.272846774563619,0.4437946090066987,A,0.3058079227418762,0.2731548596884285,0.4210372175696952,False,False,False
Fold 3,307,D,A,0.2669421307599218,0.3432531627656833,0.3898047064743949,H,0.4604347277890731,0.2583146550797722,0.2812506171311548,False,False,True
Fold 3,995,D,D,0.3631792735296298,0.364492327816467,0.272328398653903,A,0.2683911268333612,0.3011792717629972,0.4304296014036416,True,False,True
Fold 3,1367,H,H,0.7126541253733031,0.1866082534712291,0.1007376211554678,H,0.6463538088477822,0.2096441143904432,0.1440020767617746,True,True,False
Fold 3,1368,A,H,0.4462757357314062,0.2774887481474277,0.2762355161211661,H,0.4054394424650549,0.2754630852411203,0.3190974722938248,False,False,False
Fold 3,1747,D,H,0.4828271906320629,0.2804673245271128,0.2367054848408243,H,0.4599331089879847,0.275369151102301,0.2646977399097143,False,False,False
Fold 3,1748,H,H,0.7698877569080501,0.1479417687288376,0.0821704743631123,H,0.7054703954545546,0.1735130940771288,0.1210165104683165,True,True,False
Fold 3,1369,A,H,0.6670666620217859,0.1958583967170186,0.1370749412611954,H,0.6126732208228239,0.2155897771503143,0.1717370020268617,False,False,False
Fold 3,1749,H,H,0.5321405690181037,0.2693161308166665,0.1985433001652297,H,0.5163474129301668,0.2659212323992003,0.2177313546706328,True,True,False
Fold 3,1750,H,H,0.4760530738512299,0.2874116326012792,0.2365352935474908,H,0.4602097426871813,0.2834348317150174,0.2563554255978013,True,True,False
Fold 3,1370,H,H,0.6131434632852298,0.2744051518962004,0.1124513848185697,H,0.597798634803832,0.2625904811918543,0.1396108840043137,True,True,False
Fold 3,1751,D,A,0.3150870041059225,0.3239033111517362,0.3610096847423413,A,0.3125949318710091,0.3128672931000639,0.3745377750289271,False,False,False
Fold 3,1752,A,A,0.189967207566709,0.1934518971922392,0.6165808952410518,A,0.2255930831590039,0.2143332331956561,0.5600736836453398,True,True,False
Fold 3,1753,D,H,0.5624767309375307,0.2151919372305526,0.2223313318319167,H,0.5064879078829515,0.2329655240047734,0.260546568112275,False,False,False
Fold 3,1754,A,A,0.2736498070848197,0.227132322255128,0.4992178706600522,A,0.2641916806659649,0.2366941758557154,0.4991141434783198,True,True,False
Fold 3,1755,H,H,0.4041023631761288,0.4035385807075459,0.1923590561163254,H,0.427965016336593,0.3600400957900106,0.2119948878733963,True,True,False
Fold 3,679,H,A,0.2629298303514026,0.2511999632277705,0.4858702064208269,A,0.2578369894297893,0.2544864070418856,0.4876766035283251,False,False,False
Fold 3,680,A,H,0.6648730664805694,0.207495952897219,0.1276309806222115,H,0.6206937622155844,0.2181638104488587,0.1611424273355569,False,False,False
Fold 3,681,H,H,0.5027963175846925,0.2688183800122792,0.2283853024030282,H,0.5008307152087211,0.2657812569196843,0.2333880278715945,True,True,False
Fold 3,682,A,A,0.2268356314702158,0.3289699978164835,0.4441943707133007,A,0.2413276522540731,0.3057558612499315,0.4529164864959953,True,True,False
Fold 3,683,D,H,0.5661822727273469,0.278857713113733,0.1549600141589201,H,0.487005084220904,0.2743388886567851,0.2386560271223108,False,False,False
Fold 3,684,D,H,0.7461597941044543,0.1570131678316437,0.0968270380639019,H,0.6803618819615672,0.1783371789831342,0.1413009390552984,False,False,False
Fold 3,685,A,A,0.1970007195880165,0.1913592629736663,0.6116400174383172,A,0.1797294157121245,0.1946190729227727,0.6256515113651028,True,True,False
Fold 3,686,A,A,0.1991679811814851,0.1829221998922517,0.6179098189262631,A,0.2262434885626211,0.2018154948939426,0.5719410165434363,True,True,False
Fold 3,687,A,A,0.1806390428739862,0.2848457588202402,0.5345151983057735,A,0.2089412184445233,0.2727963709385797,0.5182624106168969,True,True,False
Fold 3,688,A,A,0.3531517204523505,0.2812309455169833,0.3656173340306661,H,0.3636225168769114,0.2770980122052168,0.3592794709178716,True,False,True
Fold 3,1371,A,H,0.6429161504118651,0.191064087523867,0.1660197620642677,H,0.5869403432481408,0.2145313116159269,0.1985283451359322,False,False,False
Fold 3,1372,A,A,0.2931247450705985,0.2148922698410167,0.4919829850883848,A,0.2914942636581031,0.2312872121937478,0.4772185241481492,True,True,False
Fold 3,1373,A,H,0.6277219763314495,0.2251284617429666,0.1471495619255838,H,0.5793249885091255,0.2383884089017815,0.182286602589093,False,False,False
Fold 3,1374,A,A,0.2000431390167944,0.2688942351933516,0.5310626257898539,A,0.2268659698389935,0.2702353928768829,0.5028986372841237,True,True,False
Fold 3,1375,A,D,0.3013337277658761,0.4378298359521557,0.2608364362819681,D,0.3107932744830131,0.3938862224168005,0.2953205031001865,False,False,False
Fold 3,1376,A,A,0.2589862743628175,0.2646049754003159,0.4764087502368667,A,0.2662612318610282,0.2670821461297505,0.4666566220092213,True,True,False
Fold 3,1756,A,A,0.2626807143064008,0.2854368715538178,0.4518824141397814,A,0.261192797876433,0.2799281865620541,0.4588790155615129,True,True,False
Fold 3,996,A,H,0.3784030613088134,0.2552670851797886,0.366329853511398,H,0.533620625198395,0.1990240265758868,0.2673553482257182,False,False,False
Fold 3,308,A,H,0.4477069153711423,0.3024985443310085,0.2497945402978492,A,0.3310195875219286,0.2677879814592544,0.4011924310188169,False,True,True
Fold 3,3129,H,D,0.3553706141546727,0.3755705984894956,0.2690587873558316,H,0.3517549719714695,0.3509224806092851,0.2973225474192453,False,True,True
Fold 3,3130,H,A,0.2955288747537165,0.1892592979522275,0.515211827294056,A,0.308151747091254,0.2136445977121387,0.4782036551966071,False,False,False
Fold 3,3131,D,A,0.2718774508834757,0.2537792454007671,0.4743433037157572,H,0.4540540292777845,0.2001919282230201,0.3457540424991954,False,False,True
Fold 3,3132,H,H,0.3957724042816677,0.375716991172419,0.2285106045459132,A,0.2945221274256696,0.3203074714932812,0.3851704010810492,True,False,True
